c1,c2,stim,nparses,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
wing,man,wingman,1,7.66,-0.373889374,-0.39879482,1
marks,man,marksman,1,10.1,-0.290146046,-0.293393397,1
lobster,man,lobsterman,1,11.3,-0.228153453,-0.23773812,1
committee,man,committeeman,1,12,0.203478011,0.191027626,1
lands,man,landsman,1,10.1,-0.290146046,-0.293393397,1
spokes,man,spokesman,1,10.1,-0.290146046,-0.293393397,1
warehouse,man,warehouseman,2,12,0.203478011,0.191027626,1
bat,man,batman,1,9.83,-0.337224961,-0.362105604,1
straw,man,strawman,1,7.31,-0.377385595,-0.400055247,1
jury,man,juryman,1,9.49,-0.345177981,-0.359830492,1
watch,man,watchman,1,8.58,-0.35864373,-0.395229165,1
newspaper,man,newspaperman,1,11.3,-0.228153453,-0.23773812,1
free,man,freeman,1,12,0.203478011,0.191027626,1
drafts,man,draftsman,1,10.1,-0.290146046,-0.293393397,1
iron,man,ironman,1,9.81,-0.364361288,-0.38849601,1
harvest,man,harvestman,1,9.83,-0.337224961,-0.362105604,1
cave,man,caveman,1,12,0.203478011,0.191027626,1
train,man,trainman,1,9.81,-0.364361288,-0.38849601,1
patrol,man,patrolman,1,9.68,-0.329768121,-0.358335775,1
fire,man,fireman,1,12,0.203478011,0.191027626,1
fisher,man,fisherman,1,11.3,-0.228153453,-0.23773812,1
beggar,man,beggarman,1,11.3,-0.228153453,-0.23773812,1
money,man,moneyman,1,9.49,-0.345177981,-0.359830492,1
steel,man,steelman,1,9.68,-0.329768121,-0.358335775,1
water,man,waterman,1,11.3,-0.228153453,-0.23773812,1
clergy,man,clergyman,1,9.49,-0.345177981,-0.359830492,1
council,man,councilman,1,9.68,-0.329768121,-0.358335775,1
sheep,man,sheepman,1,8.67,-0.372729264,-0.398715922,1
hang,man,hangman,1,7.66,-0.373889374,-0.39879482,1
laundry,man,laundryman,1,9.49,-0.345177981,-0.359830492,1
mail,man,mailman,1,9.68,-0.329768121,-0.358335775,1
states,man,statesman,1,10.1,-0.290146046,-0.293393397,1
quarry,man,quarryman,1,9.49,-0.345177981,-0.359830492,1
husband,man,husbandman,1,9.44,-0.354737851,-0.37907264,1
outdoors,man,outdoorsman,1,10.1,-0.290146046,-0.293393397,1
bus,man,busman,1,10.1,-0.290146046,-0.293393397,1
assembly,man,assemblyman,1,9.49,-0.345177981,-0.359830492,1
bow,man,bowman,1,7.31,-0.377385595,-0.400055247,1
hunts,man,huntsman,1,10.1,-0.290146046,-0.293393397,1
wire,man,wireman,1,12,0.203478011,0.191027626,1
widow,man,widowman,1,7.31,-0.377385595,-0.400055247,1
beads,man,beadsman,1,10.1,-0.290146046,-0.293393397,1
head,man,headman,1,9.44,-0.354737851,-0.37907264,1
chess,man,chessman,1,10.1,-0.290146046,-0.293393397,1
repair,man,repairman,2,11.3,-0.228153453,-0.23773812,1
noble,man,nobleman,1,12,0.203478011,0.191027626,1
meat,man,meatman,1,9.83,-0.337224961,-0.362105604,1
dairy,man,dairyman,1,9.49,-0.345177981,-0.359830492,1
cab,man,cabman,1,6.93,-0.376299647,-0.399357758,1
sand,man,sandman,1,9.44,-0.354737851,-0.37907264,1
lumber,man,lumberman,1,11.3,-0.228153453,-0.23773812,1
garbage,man,garbageman,1,12,0.203478011,0.191027626,1
mad,man,madman,1,9.44,-0.354737851,-0.37907264,1
switch,man,switchman,1,8.58,-0.35864373,-0.395229165,1
air,man,airman,1,11.3,-0.228153453,-0.23773812,1
space,man,spaceman,1,12,0.203478011,0.191027626,1
sound,man,soundman,1,9.44,-0.354737851,-0.37907264,1
crew,man,crewman,1,7.31,-0.377385595,-0.400055247,1
middle,man,middleman,1,12,0.203478011,0.191027626,1
swords,man,swordsman,1,10.1,-0.290146046,-0.293393397,1
gun,man,gunman,1,9.81,-0.364361288,-0.38849601,1
baggage,man,baggageman,1,12,0.203478011,0.191027626,1
business,man,businessman,1,10.1,-0.290146046,-0.293393397,1
plains,man,plainsman,1,10.1,-0.290146046,-0.293393397,1
barge,man,bargeman,1,12,0.203478011,0.191027626,1
oars,man,oarsman,1,10.1,-0.290146046,-0.293393397,1
woods,man,woodsman,1,10.1,-0.290146046,-0.293393397,1
post,man,postman,1,9.83,-0.337224961,-0.362105604,1
oil,man,oilman,1,9.68,-0.329768121,-0.358335775,1
frog,man,frogman,1,7.66,-0.373889374,-0.39879482,1
taxi,man,taximan,1,11.8,0.385484578,0.281141781,1
book,man,bookman,1,6.53,-0.376285521,-0.401094781,1
bell,man,bellman,1,9.68,-0.329768121,-0.358335775,1
malt,man,maltman,1,9.83,-0.337224961,-0.362105604,1
aircrew,man,aircrewman,2,7.31,-0.377385595,-0.400055247,1
camera,man,cameraman,1,11.9,0.288181916,0.549563431,1
livery,man,liveryman,1,9.49,-0.345177981,-0.359830492,1
desk,man,deskman,1,6.53,-0.376285521,-0.401094781,1
fields,man,fieldsman,1,10.1,-0.290146046,-0.293393397,1
kins,man,kinsman,1,10.1,-0.290146046,-0.293393397,1
stable,man,stableman,1,12,0.203478011,0.191027626,1
earth,man,earthman,1,8.58,-0.35864373,-0.395229165,1
delivery,man,deliveryman,1,9.49,-0.345177981,-0.359830492,1
longbow,man,longbowman,2,7.31,-0.377385595,-0.400055247,1
congress,man,congressman,1,10.1,-0.290146046,-0.293393397,1
boat,man,boatman,1,9.83,-0.337224961,-0.362105604,1
merchant,man,merchantman,1,9.83,-0.337224961,-0.362105604,1
stock,man,stockman,1,6.53,-0.376285521,-0.401094781,1
foot,man,footman,1,9.83,-0.337224961,-0.362105604,1
highway,man,highwayman,1,9.49,-0.345177981,-0.359830492,1
artillery,man,artilleryman,1,9.49,-0.345177981,-0.359830492,1
bar,man,barman,1,11.3,-0.228153453,-0.23773812,1
frontiers,man,frontiersman,1,10.1,-0.290146046,-0.293393397,1
charge,man,chargeman,1,12,0.203478011,0.191027626,1
gas,man,gasman,1,10.1,-0.290146046,-0.293393397,1
lay,man,layman,1,9.49,-0.345177981,-0.359830492,1
foe,man,foeman,1,12,0.203478011,0.191027626,1
hotel,man,hotelman,1,9.68,-0.329768121,-0.358335775,1
show,man,showman,1,7.31,-0.377385595,-0.400055247,1
steers,man,steersman,1,10.1,-0.290146046,-0.293393397,1
school,man,schoolman,1,9.68,-0.329768121,-0.358335775,1
motor,man,motorman,1,11.3,-0.228153453,-0.23773812,1
hit,man,hitman,1,9.83,-0.337224961,-0.362105604,1
yard,man,yardman,1,9.44,-0.354737851,-0.37907264,1
working,man,workingman,1,7.66,-0.373889374,-0.39879482,1
nursery,man,nurseryman,1,9.49,-0.345177981,-0.359830492,1
trades,man,tradesman,1,10.1,-0.290146046,-0.293393397,1
weather,man,weatherman,1,11.3,-0.228153453,-0.23773812,1
journey,man,journeyman,1,9.49,-0.345177981,-0.359830492,1
sandwich,man,sandwichman,1,8.58,-0.35864373,-0.395229165,1
trigger,man,triggerman,1,11.3,-0.228153453,-0.23773812,1
sea,man,seaman,1,11.9,0.288181916,0.549563431,1
railway,man,railwayman,1,9.49,-0.345177981,-0.359830492,1
shaggy,mane,shaggymane,1,9.49,-0.345177981,-0.359830492,1
bit,map,bitmap,1,9.83,-0.337224961,-0.362105604,1
route,march,routemarch,1,12,0.203478011,0.191027626,1
trade,mark,trademark,1,12,0.203478011,0.191027626,1
hash,mark,hashmark,1,8.58,-0.35864373,-0.395229165,1
birth,mark,birthmark,1,8.58,-0.35864373,-0.395229165,1
post,mark,postmark,1,9.83,-0.337224961,-0.362105604,1
foot,mark,footmark,1,9.83,-0.337224961,-0.362105604,1
book,mark,bookmark,1,6.53,-0.376285521,-0.401094781,1
tide,mark,tidemark,1,12,0.203478011,0.191027626,1
finger,mark,fingermark,1,11.3,-0.228153453,-0.23773812,1
press,mark,pressmark,1,10.1,-0.290146046,-0.293393397,1
land,mark,landmark,1,9.44,-0.354737851,-0.37907264,1
book,marker,bookmarker,1,6.53,-0.376285521,-0.401094781,1
green,market,greenmarket,1,9.81,-0.364361288,-0.38849601,1
hyper,markets,hypermarkets,1,11.3,-0.228153453,-0.23773812,1
birth,marks,birthmarks,1,8.58,-0.35864373,-0.395229165,1
foot,marks,footmarks,1,9.83,-0.337224961,-0.362105604,1
ear,marks,earmarks,1,11.3,-0.228153453,-0.23773812,1
book,marks,bookmarks,1,6.53,-0.376285521,-0.401094781,1
land,marks,landmarks,1,9.44,-0.354737851,-0.37907264,1
tide,marks,tidemarks,1,12,0.203478011,0.191027626,1
water,marks,watermarks,1,11.3,-0.228153453,-0.23773812,1
trade,marks,trademarks,1,12,0.203478011,0.191027626,1
post,marks,postmarks,1,9.83,-0.337224961,-0.362105604,1
finger,marks,fingermarks,1,11.3,-0.228153453,-0.23773812,1
bench,marks,benchmarks,1,8.58,-0.35864373,-0.395229165,1
gas,mask,gasmask,1,10.1,-0.290146046,-0.293393397,1
stone,mason,stonemason,1,12,0.203478011,0.191027626,1
stone,masons,stonemasons,1,12,0.203478011,0.191027626,1
land,mass,landmass,1,9.44,-0.354737851,-0.37907264,1
ground,mass,groundmass,1,9.44,-0.354737851,-0.37907264,1
land,masses,landmasses,1,9.44,-0.354737851,-0.37907264,1
top,mast,topmast,1,8.67,-0.372729264,-0.398715922,1
main,mast,mainmast,1,9.81,-0.364361288,-0.38849601,1
fore,mast,foremast,1,12,0.203478011,0.191027626,1
pay,master,paymaster,1,9.49,-0.345177981,-0.359830492,1
choir,master,choirmaster,1,11.3,-0.228153453,-0.23773812,1
station,master,stationmaster,1,9.81,-0.364361288,-0.38849601,1
whore,master,whoremaster,2,12,0.203478011,0.191027626,1
task,master,taskmaster,1,6.53,-0.376285521,-0.401094781,1
spy,master,spymaster,1,9.49,-0.345177981,-0.359830492,1
toast,master,toastmaster,1,9.83,-0.337224961,-0.362105604,1
school,master,schoolmaster,1,9.68,-0.329768121,-0.358335775,1
scout,master,scoutmaster,1,9.83,-0.337224961,-0.362105604,1
house,master,housemaster,1,12,0.203478011,0.191027626,1
grand,master,grandmaster,1,9.44,-0.354737851,-0.37907264,1
web,master,webmaster,1,6.93,-0.376299647,-0.399357758,1
lock,master,lockmaster,1,6.53,-0.376285521,-0.401094781,1
quiz,master,quizmaster,1,6,-0.378185488,-0.401474157,1
post,master,postmaster,1,9.83,-0.337224961,-0.362105604,1
band,master,bandmaster,1,9.44,-0.354737851,-0.37907264,1
head,master,headmaster,1,9.44,-0.354737851,-0.37907264,1
ring,master,ringmaster,1,7.66,-0.373889374,-0.39879482,1
yard,master,yardmaster,1,9.44,-0.354737851,-0.37907264,1
train,master,trainmaster,1,9.81,-0.364361288,-0.38849601,1
house,masters,housemasters,1,12,0.203478011,0.191027626,1
task,masters,taskmasters,1,6.53,-0.376285521,-0.401094781,1
head,masters,headmasters,1,9.44,-0.354737851,-0.37907264,1
yard,masters,yardmasters,1,9.44,-0.354737851,-0.37907264,1
school,masters,schoolmasters,1,9.68,-0.329768121,-0.358335775,1
band,masters,bandmasters,1,9.44,-0.354737851,-0.37907264,1
post,masters,postmasters,1,9.83,-0.337224961,-0.362105604,1
ring,masters,ringmasters,1,7.66,-0.373889374,-0.39879482,1
station,masters,stationmasters,1,9.81,-0.364361288,-0.38849601,1
toast,masters,toastmasters,1,9.83,-0.337224961,-0.362105604,1
scout,masters,scoutmasters,1,9.83,-0.337224961,-0.362105604,1
choir,masters,choirmasters,1,11.3,-0.228153453,-0.23773812,1
head,mastership,headmastership,2,9.44,-0.354737851,-0.37907264,1
door,mat,doormat,1,11.3,-0.228153453,-0.23773812,1
room,mate,roommate,1,10.8,-0.25672535,-0.281901035,1
school,mate,schoolmate,1,9.68,-0.329768121,-0.358335775,1
camp,mate,campmate,1,8.67,-0.372729264,-0.398715922,1
house,mate,housemate,1,12,0.203478011,0.191027626,1
class,mate,classmate,1,10.1,-0.290146046,-0.293393397,1
bunk,mate,bunkmate,1,6.53,-0.376285521,-0.401094781,1
ship,mate,shipmate,1,8.67,-0.372729264,-0.398715922,1
stable,mate,stablemate,1,12,0.203478011,0.191027626,1
work,mate,workmate,1,6.53,-0.376285521,-0.401094781,1
table,mate,tablemate,1,12,0.203478011,0.191027626,1
team,mate,teammate,1,10.8,-0.25672535,-0.281901035,1
play,mate,playmate,1,9.49,-0.345177981,-0.359830492,1
help,mate,helpmate,1,8.67,-0.372729264,-0.398715922,1
team,mates,teammates,1,10.8,-0.25672535,-0.281901035,1
bunk,mates,bunkmates,1,6.53,-0.376285521,-0.401094781,1
school,mates,schoolmates,1,9.68,-0.329768121,-0.358335775,1
ship,mates,shipmates,1,8.67,-0.372729264,-0.398715922,1
stable,mates,stablemates,1,12,0.203478011,0.191027626,1
room,mates,roommates,1,10.8,-0.25672535,-0.281901035,1
class,mates,classmates,1,10.1,-0.290146046,-0.293393397,1
help,mates,helpmates,1,8.67,-0.372729264,-0.398715922,1
mess,mates,messmates,1,10.1,-0.290146046,-0.293393397,1
play,mates,playmates,1,9.49,-0.345177981,-0.359830492,1
work,mates,workmates,1,6.53,-0.376285521,-0.401094781,1
flat,mates,flatmates,1,9.83,-0.337224961,-0.362105604,1
door,mats,doormats,1,11.3,-0.228153453,-0.23773812,1
corn,meal,cornmeal,1,9.81,-0.364361288,-0.38849601,1
oat,meal,oatmeal,1,9.83,-0.337224961,-0.362105604,1
bone,meal,bonemeal,1,12,0.203478011,0.191027626,1
horse,meat,horsemeat,1,12,0.203478011,0.191027626,1
mince,meat,mincemeat,1,12,0.203478011,0.191027626,1
crab,meat,crabmeat,1,6.93,-0.376299647,-0.399357758,1
para,medic,paramedic,1,11.9,0.288181916,0.549563431,1
help,meet,helpmeet,1,8.67,-0.372729264,-0.398715922,1
water,melon,watermelon,1,11.3,-0.228153453,-0.23773812,1
water,melons,watermelons,1,11.3,-0.228153453,-0.23773812,1
clergy,men,clergymen,1,9.49,-0.345177981,-0.359830492,1
fisher,men,fishermen,1,11.3,-0.228153453,-0.23773812,1
frontiers,men,frontiersmen,1,10.1,-0.290146046,-0.293393397,1
lines,men,linesmen,1,10.1,-0.290146046,-0.293393397,1
bar,men,barmen,1,11.3,-0.228153453,-0.23773812,1
longshore,men,longshoremen,1,12,0.203478011,0.191027626,1
patrol,men,patrolmen,1,9.68,-0.329768121,-0.358335775,1
bow,men,bowmen,1,7.31,-0.377385595,-0.400055247,1
bell,men,bellmen,1,9.68,-0.329768121,-0.358335775,1
bat,men,batmen,1,9.83,-0.337224961,-0.362105604,1
guards,men,guardsmen,1,10.1,-0.290146046,-0.293393397,1
fire,men,firemen,1,12,0.203478011,0.191027626,1
cave,men,cavemen,1,12,0.203478011,0.191027626,1
gentle,men,gentlemen,1,12,0.203478011,0.191027626,1
heads,men,headsmen,1,10.1,-0.290146046,-0.293393397,1
news,men,newsmen,1,10.1,-0.290146046,-0.293393397,1
bands,men,bandsmen,1,10.1,-0.290146046,-0.293393397,1
artillery,men,artillerymen,1,9.49,-0.345177981,-0.359830492,1
bond,men,bondmen,1,9.44,-0.354737851,-0.37907264,1
congress,men,congressmen,1,10.1,-0.290146046,-0.293393397,1
watch,men,watchmen,1,8.58,-0.35864373,-0.395229165,1
drafts,men,draftsmen,1,10.1,-0.290146046,-0.293393397,1
mad,men,madmen,1,9.44,-0.354737851,-0.37907264,1
tribes,men,tribesmen,1,10.1,-0.290146046,-0.293393397,1
towns,men,townsmen,1,10.1,-0.290146046,-0.293393397,1
herds,men,herdsmen,1,10.1,-0.290146046,-0.293393397,1
crafts,men,craftsmen,1,10.1,-0.290146046,-0.293393397,1
hunts,men,huntsmen,1,10.1,-0.290146046,-0.293393397,1
aircraft,men,aircraftmen,1,9.83,-0.337224961,-0.362105604,1
gas,men,gasmen,1,10.1,-0.290146046,-0.293393397,1
swords,men,swordsmen,1,10.1,-0.290146046,-0.293393397,1
fresh,men,freshmen,1,8.58,-0.35864373,-0.395229165,1
free,men,freemen,1,12,0.203478011,0.191027626,1
kins,men,kinsmen,1,10.1,-0.290146046,-0.293393397,1
strong,men,strongmen,1,7.66,-0.373889374,-0.39879482,1
plow,men,plowmen,1,7.31,-0.377385595,-0.400055247,1
journey,men,journeymen,1,9.49,-0.345177981,-0.359830492,1
stable,men,stablemen,1,12,0.203478011,0.191027626,1
show,men,showmen,1,7.31,-0.377385595,-0.400055247,1
chess,men,chessmen,1,10.1,-0.290146046,-0.293393397,1
militia,men,militiamen,1,11.9,0.288181916,0.549563431,1
grooms,men,groomsmen,1,10.1,-0.290146046,-0.293393397,1
service,men,servicemen,1,12,0.203478011,0.191027626,1
wood,men,woodmen,1,9.44,-0.354737851,-0.37907264,1
air,men,airmen,1,11.3,-0.228153453,-0.23773812,1
snow,men,snowmen,1,7.31,-0.377385595,-0.400055247,1
husband,men,husbandmen,1,9.44,-0.354737851,-0.37907264,1
muscle,men,musclemen,1,12,0.203478011,0.191027626,1
ferry,men,ferrymen,1,9.49,-0.345177981,-0.359830492,1
bus,men,busmen,1,10.1,-0.290146046,-0.293393397,1
laundry,men,laundrymen,1,9.49,-0.345177981,-0.359830492,1
infantry,men,infantrymen,1,9.49,-0.345177981,-0.359830492,1
oars,men,oarsmen,1,10.1,-0.290146046,-0.293393397,1
clans,men,clansmen,1,10.1,-0.290146046,-0.293393397,1
handy,men,handymen,1,9.49,-0.345177981,-0.359830492,1
trencher,men,trenchermen,1,11.3,-0.228153453,-0.23773812,1
post,men,postmen,1,9.83,-0.337224961,-0.362105604,1
newspaper,men,newspapermen,1,11.3,-0.228153453,-0.23773812,1
states,men,statesmen,1,10.1,-0.290146046,-0.293393397,1
grounds,men,groundsmen,1,10.1,-0.290146046,-0.293393397,1
delivery,men,deliverymen,1,9.49,-0.345177981,-0.359830492,1
jury,men,jurymen,1,9.49,-0.345177981,-0.359830492,1
spokes,men,spokesmen,1,10.1,-0.290146046,-0.293393397,1
helms,men,helmsmen,1,10.1,-0.290146046,-0.293393397,1
assembly,men,assemblymen,1,9.49,-0.345177981,-0.359830492,1
merchant,men,merchantmen,1,9.83,-0.337224961,-0.362105604,1
sales,men,salesmen,1,10.1,-0.290146046,-0.293393397,1
sea,men,seamen,1,11.9,0.288181916,0.549563431,1
railway,men,railwaymen,1,9.49,-0.345177981,-0.359830492,1
lumber,men,lumbermen,1,11.3,-0.228153453,-0.23773812,1
committee,men,committeemen,1,12,0.203478011,0.191027626,1
cavalry,men,cavalrymen,1,9.49,-0.345177981,-0.359830492,1
church,men,churchmen,1,8.58,-0.35864373,-0.395229165,1
camera,men,cameramen,1,11.9,0.288181916,0.549563431,1
plains,men,plainsmen,1,10.1,-0.290146046,-0.293393397,1
repair,men,repairmen,2,11.3,-0.228153453,-0.23773812,1
boat,men,boatmen,1,9.83,-0.337224961,-0.362105604,1
barge,men,bargemen,1,12,0.203478011,0.191027626,1
place,men,placemen,1,12,0.203478011,0.191027626,1
middle,men,middlemen,1,12,0.203478011,0.191027626,1
bonds,men,bondsmen,1,10.1,-0.290146046,-0.293393397,1
business,men,businessmen,1,10.1,-0.290146046,-0.293393397,1
gun,men,gunmen,1,9.81,-0.364361288,-0.38849601,1
oil,men,oilmen,1,9.68,-0.329768121,-0.358335775,1
line,men,linemen,1,12,0.203478011,0.191027626,1
nursery,men,nurserymen,1,9.49,-0.345177981,-0.359830492,1
council,men,councilmen,1,9.68,-0.329768121,-0.358335775,1
dairy,men,dairymen,1,9.49,-0.345177981,-0.359830492,1
yachts,men,yachtsmen,1,10.1,-0.290146046,-0.293393397,1
mail,men,mailmen,1,9.68,-0.329768121,-0.358335775,1
cattle,men,cattlemen,1,12,0.203478011,0.191027626,1
rifle,men,riflemen,1,12,0.203478011,0.191027626,1
milk,men,milkmen,1,6.53,-0.376285521,-0.401094781,1
work,men,workmen,1,6.53,-0.376285521,-0.401094781,1
train,men,trainmen,1,9.81,-0.364361288,-0.38849601,1
ice,men,icemen,1,12,0.203478011,0.191027626,1
weather,men,weathermen,1,11.3,-0.228153453,-0.23773812,1
signal,men,signalmen,1,9.68,-0.329768121,-0.358335775,1
backwoods,men,backwoodsmen,2,10.1,-0.290146046,-0.293393397,1
midship,men,midshipmen,1,8.67,-0.372729264,-0.398715922,1
motor,men,motormen,1,11.3,-0.228153453,-0.23773812,1
door,men,doormen,1,11.3,-0.228153453,-0.23773812,1
fields,men,fieldsmen,1,10.1,-0.290146046,-0.293393397,1
hang,men,hangmen,1,7.66,-0.373889374,-0.39879482,1
police,men,policemen,2,12,0.203478011,0.191027626,1
head,men,headmen,1,9.44,-0.354737851,-0.37907264,1
highway,men,highwaymen,1,9.49,-0.345177981,-0.359830492,1
country,men,countrymen,1,9.49,-0.345177981,-0.359830492,1
noble,men,noblemen,1,12,0.203478011,0.191027626,1
woods,men,woodsmen,1,10.1,-0.290146046,-0.293393397,1
crew,men,crewmen,1,7.31,-0.377385595,-0.400055247,1
coach,men,coachmen,1,8.58,-0.35864373,-0.395229165,1
yard,men,yardmen,1,9.44,-0.354737851,-0.37907264,1
bush,men,bushmen,1,8.58,-0.35864373,-0.395229165,1
letter,men,lettermen,1,11.3,-0.228153453,-0.23773812,1
trades,men,tradesmen,1,10.1,-0.290146046,-0.293393397,1
working,men,workingmen,1,7.66,-0.373889374,-0.39879482,1
law,men,lawmen,1,7.31,-0.377385595,-0.400055247,1
sports,men,sportsmen,1,10.1,-0.290146046,-0.293393397,1
sand,men,sandmen,1,9.44,-0.354737851,-0.37907264,1
pen,men,penmen,1,9.81,-0.364361288,-0.38849601,1
marks,men,marksmen,1,10.1,-0.290146046,-0.293393397,1
space,men,spacemen,1,12,0.203478011,0.191027626,1
horse,men,horsemen,1,12,0.203478011,0.191027626,1
house,men,housemen,1,12,0.203478011,0.191027626,1
anchor,men,anchormen,1,11.3,-0.228153453,-0.23773812,1
gun,metal,gunmetal,1,9.81,-0.364361288,-0.38849601,1
taxi,meter,taximeter,1,11.8,0.385484578,0.281141781,1
audio,meter,audiometer,1,12.6,1.155262437,1.295719555,1
volt,meter,voltmeter,1,9.83,-0.337224961,-0.362105604,1
ohm,meter,ohmmeter,1,10.8,-0.25672535,-0.281901035,1
volt,meters,voltmeters,1,9.83,-0.337224961,-0.362105604,1
ohm,meters,ohmmeters,1,10.8,-0.25672535,-0.281901035,1
audio,meters,audiometers,1,12.6,1.155262437,1.295719555,1
photo,meters,photometers,1,12.6,1.155262437,1.295719555,1
taxi,meters,taximeters,1,11.8,0.385484578,0.281141781,1
field,mice,fieldmice,1,9.44,-0.354737851,-0.37907264,1
butter,milk,buttermilk,1,11.3,-0.228153453,-0.23773812,1
soy,milk,soymilk,1,9.49,-0.345177981,-0.359830492,1
gin,mill,ginmill,1,9.81,-0.364361288,-0.38849601,1
lumber,mill,lumbermill,1,11.3,-0.228153453,-0.23773812,1
grist,mill,gristmill,1,9.83,-0.337224961,-0.362105604,1
wind,mill,windmill,1,9.44,-0.354737851,-0.37907264,1
saw,mill,sawmill,2,7.31,-0.377385595,-0.400055247,1
spice,mill,spicemill,1,12,0.203478011,0.191027626,1
wind,mills,windmills,1,9.44,-0.354737851,-0.37907264,1
saw,mills,sawmills,2,7.31,-0.377385595,-0.400055247,1
master,mind,mastermind,1,11.3,-0.228153453,-0.23773812,1
